name,url,property_type,source
21 Wing Wo Street永和街21號,/building/21-wing-wo-street/3168,shop,direct_link
215 Portland Street朗晴坊,/building/215-portland-street/5419,shop,direct_link
22 Pottinger Street砵典乍街22號,/building/22-pottinger-street/2131,shop,direct_link
22-24 Russell Street羅素街22-24號,/building/22-24-russell-street/6012,shop,direct_link
222 Sai Yeung Choi Street South西洋菜南街222號,/building/222-sai-yeung-choi-street-south/7313,shop,direct_link
26-28 Cochrane Street閣麟街26-28號,/building/26-28-cochrane-street/5681,shop,direct_link
28 Wellington Street威靈頓街28號,/building/28-wellington-street/1246,shop,direct_link
298 Computer Zone298電腦特區,/building/298-computer-zone/1309,shop,direct_link
2W Sai Yeung Choi Street South西洋菜南街2W號,/building/2w-sai-yeung-choi-street-south/7319,shop,direct_link
3-4 Li Yuen Street East利源東街3-4號,/building/3-4-li-yuen-street-east/5662,shop,direct_link
30 Hung To Road鴻圖道30號,/building/30-hung-to-road/17380,shop,direct_link
30 Wellington Street威靈頓街30號,/building/30-wellington-street/1230,shop,direct_link
321-323 Queen's Road Central皇后大道中321-323號,/building/321-323-queen-s-road-central/203,shop,direct_link
36 Pottinger Street砵典乍街36號,/building/36-pottinger-street/2132,shop,direct_link
37-39 Carnarvon Road加拿分道37-39號,/building/37-39-carnarvon-road/5685,shop,direct_link
38-40 Jardine's Bazaar渣甸街38-40號,/building/38-40-jardine-s-bazaar/866,shop,direct_link
4 Pottinger Street砵典乍街4號,/building/4-pottinger-street/2136,shop,direct_link
41 Smithfield Road士美菲路41號,/building/41-smithfield-road/17779,shop,direct_link
42-44 Jardine's Bazaar渣甸街 42-44號,/building/42-44-jardine-s-bazaar/856,shop,direct_link
44 Kimberley Road金巴利道44號,/building/44-kimberley-road/17632,shop,direct_link
50 Kimberley Road金巴利道50號,/building/50-kimberley-road/6541,shop,direct_link
51 Wellington Street威靈頓街51號,/building/51-wellington-street/1263,shop,direct_link
519-521 Hennessy Road軒尼詩道519-521號,/building/519-521-hennessy-road/1335,shop,direct_link
52 Kimberley Road金巴利道52號,/building/52-kimberley-road/17633,shop,direct_link
53 Wellington Street威靈頓街53號,/building/53-wellington-street/1270,shop,direct_link
55 Queen's Road Central皇后大道中55號,/building/55-queen-s-road-central/218,shop,direct_link
55 Wellington Street威靈頓街55號,/building/55-wellington-street/1268,shop,direct_link
57 Wellington Street威靈頓街57號,/building/57-wellington-street/1273,shop,direct_link
58-60 Sai Yeung Choi Street South西洋菜南街58-60號,/building/58-60-sai-yeung-choi-street-south/7324,shop,direct_link
59-61 Wellington Street威靈頓街59-61號,/building/59-61-wellington-street/1206,shop,direct_link
6 Gilman's Bazaar機利文新街6號,/building/6-gilman-s-bazaar/5643,shop,direct_link
6 Hillier Street禧利街6號,/building/6-hillier-street/2461,shop,direct_link
61 Sai yeung Choi Street South西洋菜南街61號,/building/61-sai-yeung-choi-street-south/7304,shop,direct_link
618 Shanghai Street上海街618號,/building/618-shanghai-street/17409,shop,direct_link
62-64 Sai Yeung Choi Street South西洋菜南街62-64號,/building/62-64-sai-yeung-choi-street-south/7296,shop,direct_link
66-68 Sai Yeung Choi Street South西洋菜南街66-68號,/building/66-68-sai-yeung-choi-street-south/7329,shop,direct_link
67 Sai yeung Choi Street South西洋菜南街67號,/building/67-sai-yeung-choi-street-south/7322,shop,direct_link
67-69 Sai Yeung Choi Street South西洋菜街南67-69號,/building/67-69-sai-yeung-choi-street-south/7302,shop,direct_link
7 Cannon Street景隆街7號,/building/7-cannon-street/6222,shop,direct_link
7 Seas Shopping Centre七海商業中心,/building/7-seas-shopping-centre/1731,shop,direct_link
70-72 Jervois Street蘇杭街70-72號,/building/70-72-jervois-street/2415,shop,direct_link
70-76 Percival Street波斯富街70-76號,/building/70-76-percival-street/5725,shop,direct_link
71-73 Fa Yuen Street花園街71-73號,/building/71-73-fa-yuen-street/17730,shop,direct_link
71-73 Wellington Street威靈頓街71-73號,/building/71-73-wellington-street/1269,shop,direct_link
75-77 Wellington Street威靈頓街 75-77號,/building/75-77-wellington-street/1209,shop,direct_link
83 King Lam Street瓊林街83號,/building/83-king-lam-street/17961,shop,direct_link
83 Wellington Street威靈頓街83號,/building/83-wellington-street/1210,shop,direct_link
85 Queen's Road Central皇后大道中85號,/building/85-queen-s-road-central/254,shop,direct_link
86-88 Stanley Main Street赤柱大街86-88號,/building/86-88-stanley-main-street/3987,shop,direct_link
9-11 Cochrane Street閣麟街9-11號,/building/9-11-cochrane-street/5678,shop,direct_link
APM,/building/apm/4561,shop,direct_link
Abba Shopping Mall利群商場,/building/abba-shopping-mall/3921,shop,direct_link
Aberdeen Centre Shopping Arcade Site 1香港仔中心商場第一期,/building/aberdeen-centre-shopping-arcade-site-1/12840,shop,direct_link
Aberdeen Centre Shopping Arcade Site 2香港仔中心商場第二期,/building/aberdeen-centre-shopping-arcade-site-2/12841,shop,direct_link
Aberdeen Centre Shopping Arcade Site 3香港仔中心商場第三期,/building/aberdeen-centre-shopping-arcade-site-3/12843,shop,direct_link
Aberdeen Centre Shopping Arcade Site 4香港仔中心商場第四期,/building/aberdeen-centre-shopping-arcade-site-4/12842,shop,direct_link
Aberdeen Centre Shopping Arcade Site 5香港仔中心商場第五期,/building/aberdeen-centre-shopping-arcade-site-5/12844,shop,direct_link
Admiralty Centre海富中心,/building/admiralty-centre/1135,shop,direct_link
Aegean Coast Shopping Arcade愛琴海岸商場,/building/aegean-coast-shopping-arcade/17618,shop,direct_link
Aldrich Garden Shopping Centre愛蝶灣商場,/building/aldrich-garden-shopping-centre/11804,shop,direct_link
Alfred House熙慶樓,/building/alfred-house/8175,shop,direct_link
Allied Plaza聯合廣場,/building/allied-plaza/2897,shop,direct_link
Alto Residences藍塘滙,/building/alto-residences/12923,shop,direct_link
Amber Place恒珀,/building/amber-place/18103,shop,direct_link
Amoy Plaza淘大商場,/building/amoy-plaza/11582,shop,direct_link
Andes Plaza安達中心,/building/andes-plaza/388,shop,direct_link
Apollo Shopping Centre宇宙大廈商場,/building/apollo-shopping-centre/3325,shop,direct_link
Aqua Marine碧海藍天,/building/aqua-marine/10868,shop,direct_link
Argyle Centre旺角中心,/building/argyle-centre/3138,shop,direct_link
Art Piece,/building/art-piece/5708,shop,direct_link
Art Piece勿地臣街3號,/building/art-piece/17288,shop,direct_link
Artisan House瑧蓺,/building/artisan-house/13038,shop,direct_link
Artist Square西九藝術廣場,/building/artist-square/18135,shop,direct_link
Aura on Pennington亨環,/building/aura-on-pennington/865,shop,direct_link
Avon Mall碧湖商場,/building/avon-mall/12967,shop,direct_link
Baker Circle必嘉坊,/building/baker-circle/15616,shop,direct_link
Bank Centre Mall銀行中心廣場,/building/bank-centre-mall/2924,shop,direct_link
Banyan Mall泓景滙,/building/banyan-mall/7372,shop,direct_link
Bay View Shopping Arcade灣景商場,/building/bay-view-shopping-arcade/1850,shop,direct_link
Bayview Garden Shopping Centre灣景花園商場,/building/bayview-garden-shopping-centre/3302,shop,direct_link
Beach Centre海濱中心,/building/beach-centre/10886,shop,direct_link
Beautiful Garden Arcade美豐花園商場,/building/beautiful-garden-arcade/13847,shop,direct_link
Bel Shine Centre百營中心,/building/bel-shine-centre/11816,shop,direct_link
Belair Gardens Shopping Arcade富豪花園商場,/building/belair-gardens-shopping-arcade/11426,shop,direct_link
Belair Monte綠悠軒,/building/belair-monte/16445,shop,direct_link
Bell House寶寧大廈,/building/bell-house/2903,shop,direct_link
Belvedere Square麗城薈,/building/belvedere-square/13720,shop,direct_link
Better Place幸匯@運頭塘,/building/better-place/12952,shop,direct_link
Bo Yip Building寶業大廈,/building/bo-yip-building/6866,shop,direct_link
Bohemian House瑧璈,/building/bohemian-house/792,shop,direct_link
Bowring Place寶靈中心,/building/bowring-place/8030,shop,direct_link
Brim 28灣景滙,/building/brim-28/2017,shop,direct_link
Burlington House華敦大廈,/building/burlington-house/2917,shop,direct_link
Butterfly Plaza蝴蝶廣場,/building/butterfly-plaza/12891,shop,direct_link
CUBUS,/building/cubus/11141,shop,direct_link
California Tower加州大廈,/building/california-tower/659,shop,direct_link
Callton Center駿盈中心,/building/callton-center/3041,shop,direct_link
Canton Plaza流尚坊,/building/canton-plaza/2313,shop,direct_link
Capri Place,/building/capri-place/17644,shop,direct_link
Carado Garden Commercial Complex雲疊花園商場,/building/carado-garden-commercial-complex/12045,shop,direct_link
Care & Health Building康而健大廈,/building/care-health-building/3166,shop,direct_link
Caribbean Square映灣薈,/building/caribbean-square/17801,shop,direct_link
Carprio Mansion嘉業大廈,/building/carprio-mansion/7389,shop,direct_link
Casio Mansion Shopping Arcade嘉兆大廈商場,/building/casio-mansion-shopping-arcade/13115,shop,direct_link
Cathay 88國泰88,/building/cathay-88/2206,shop,direct_link
Causeway Bay Apple Mall銅鑼灣蘋果商場,/building/causeway-bay-apple-mall/6346,shop,direct_link
Causeway Place銅鑼灣地帶,/building/causeway-place/1625,shop,direct_link
Causeway Square銅鑼廣場,/building/causeway-square/2549,shop,direct_link
Celestial Place壹號名薈,/building/celestial-place/11137,shop,direct_link
Central Market中環街市,/building/central-market/17319,shop,direct_link
Centre de Laguna城中薈,/building/centre-de-laguna/10658,shop,direct_link
Centro城市娛樂中心,/building/centro/17107,shop,direct_link
Chai Wan Cinema Building柴灣戲院大廈,/building/chai-wan-cinema-building/15608,shop,direct_link
Champagne Court香檳大廈,/building/champagne-court/5694,shop,direct_link
Chanway Shopping Centre偉華商場,/building/chanway-shopping-centre/6483,shop,direct_link
Charm View Shopping Arcade創景商場,/building/charm-view-shopping-arcade/7837,shop,direct_link
Charming Garden Arcade富榮花園商場,/building/charming-garden-arcade/8856,shop,direct_link
Chatham Place昇御商場,/building/chatham-place/7464,shop,direct_link
Cheung Fat Plaza長發廣場,/building/cheung-fat-plaza/12892,shop,direct_link
Cheung Hang Shopping Centre長亨商場,/building/cheung-hang-shopping-centre/17109,shop,direct_link
Cheung Kei Center Tower B祥祺中心B座,/building/cheung-kei-center-tower-b/17413,shop,direct_link
Cheung Sha Wan Plaza長沙灣廣場,/building/cheung-sha-wan-plaza/6332,shop,direct_link
Cheung Wah Shopping Centre祥華商場,/building/cheung-wah-shopping-centre/6498,shop,direct_link
Cheung Ying Alley翔盈里,/building/cheung-ying-alley/12904,shop,direct_link
Chi Fai Arcade置輝商場,/building/chi-fai-arcade/12066,shop,direct_link
Chi Fu Landmark置富南區廣場,/building/chi-fu-landmark/9409,shop,direct_link
Chic Corner威靈頓街26號,/building/chic-corner/1277,shop,direct_link
China Hong Kong City中港城,/building/china-hong-kong-city/2326,shop,direct_link
China Life Center Tower B中國人壽中心B座,/building/china-life-center-tower-b/17414,shop,direct_link
Ching Lai Commercial Centre清麗商場,/building/ching-lai-commercial-centre/14448,shop,direct_link
Ching Long Shopping Centre晴朗商場,/building/ching-long-shopping-centre/16464,shop,direct_link
Choi Yuen Plaza彩園廣場,/building/choi-yuen-plaza/12899,shop,direct_link
Chuang's London Plaza莊士倫敦廣場,/building/chuang-s-london-plaza/2978,shop,direct_link
Chuen Fai Centre全輝中心,/building/chuen-fai-centre/14367,shop,direct_link
Chung Hwa Plaza中華商場,/building/chung-hwa-plaza/11954,shop,direct_link
Chung On Shopping Centre頌安商場,/building/chung-on-shopping-centre/9501,shop,direct_link
Cite 33百匯軒,/building/cite-33/7394,shop,direct_link
City Garden Shopping Center城市花園商場,/building/city-garden-shopping-center/2765,shop,direct_link
Citylink Plaza連城廣場,/building/citylink-plaza/7360,shop,direct_link
Cityplaza太古城中心,/building/cityplaza/2171,shop,direct_link
Citywalk 2荃新天地2,/building/citywalk-2/7803,shop,direct_link
Citywalk荃新天地,/building/citywalk/7798,shop,direct_link
Cke Shopping Mall重慶站購物商場,/building/cke-shopping-mall/2930,shop,direct_link
Coastal Skyline Shopping Arcade藍天海岸商場,/building/coastal-skyline-shopping-arcade/10112,shop,direct_link
Cochrane Commercial House國麟大廈,/building/cochrane-commercial-house/5676,shop,direct_link
Comfort Building安樂大廈,/building/comfort-building/2833,shop,direct_link
Commune Modern囍逸,/building/commune-modern/10674,shop,direct_link
Convention Plaza會展廣場,/building/convention-plaza/2025,shop,direct_link
Corinthia By The Sea帝景灣,/building/corinthia-by-the-sea/12920,shop,direct_link
Coronation Circle中港薈,/building/coronation-circle/13347,shop,direct_link
Crocodile Centre鱷魚恤中心,/building/crocodile-centre/5588,shop,direct_link
Cumberland House金百龍大廈,/building/cumberland-house/2835,shop,direct_link
D Park愉景新城,/building/d-park/3280,shop,direct_link
D' Hub,/building/d-hub/5432,shop,direct_link
DB North Plaza愉景北商場,/building/db-north-plaza/13063,shop,direct_link
Dairy Farm Shopping Centre牛奶公司購物中心,/building/dairy-farm-shopping-centre/18166,shop,direct_link
Dawning Views Shopping Plaza牽晴間購物廣場,/building/dawning-views-shopping-plaza/12969,shop,direct_link
De Novo Mall煥然壹居,/building/de-novo-mall/17650,shop,direct_link
Deerhill Bay Arcade鹿茵山莊商場,/building/deerhill-bay-arcade/16443,shop,direct_link
Denker Plaza駿佳廣場,/building/denker-plaza/16891,shop,direct_link
Discovery Bay Plaza愉景廣場,/building/discovery-bay-plaza/11619,shop,direct_link
Domain Mall大本型,/building/domain-mall/16469,shop,direct_link
Don Shing Building敦成大廈,/building/don-shing-building/3541,shop,direct_link
Double Cove Place迎海薈,/building/double-cove-place/16974,shop,direct_link
Dragon Centre西九龍中心,/building/dragon-centre/12169,shop,direct_link
E Plaza東廣場,/building/e-plaza/7011,shop,direct_link
E-Max,/building/e-max/7256,shop,direct_link
East Pavilion東匯坊,/building/east-pavilion/1833,shop,direct_link
Eastern Plaza (Koway Plaza)東港城 (高威廣場),/building/eastern-plaza-koway-plaza/12371,shop,direct_link
Eastland Towers東蘭閣,/building/eastland-towers/7066,shop,direct_link
Edward Mansion長榮大廈,/building/edward-mansion/6891,shop,direct_link
Eight Regency珀御,/building/eight-regency/14463,shop,direct_link
Elegant Garden翠然商場,/building/elegant-garden/403,shop,direct_link
Elements圓方,/building/elements/8256,shop,direct_link
Elizabeth House伊利莎伯大廈,/building/elizabeth-house/1173,shop,direct_link
Emperor Watch and Jewellery Centre英皇鐘錶珠寶中心,/building/emperor-watch-and-jewellery-centre/6011,shop,direct_link
Enterprise Square One企業廣場一期,/building/enterprise-square-one/15081,shop,direct_link
Entrepot Centre港貿中心,/building/entrepot-centre/4614,shop,direct_link
Esplanade Place弦坊,/building/esplanade-place/13407,shop,direct_link
Exchange Square交易廣場,/building/exchange-square/1200,shop,direct_link
FOCO閣麟街46-48號,/building/foco/17491,shop,direct_link
Fairview Mansion(CWB)華爾大廈,/building/fairview-mansion-cwb/1101,shop,direct_link
Fairview Park Town Centre錦綉花園市中心廣場,/building/fairview-park-town-centre/16945,shop,direct_link
Fanling Centre粉嶺中心,/building/fanling-centre/6499,shop,direct_link
Fanling Town Center粉嶺名都商場,/building/fanling-town-center/12910,shop,direct_link
Far East Mansion遠東大廈,/building/far-east-mansion/6502,shop,direct_link
Fashion Walk - Kingston名店坊 - Kingston,/building/fashion-walk-kingston/4039,shop,direct_link
Fashion Walk - Main Block名店坊 - Main Block,/building/fashion-walk-main-block/1111,shop,direct_link
Federal Plaza聯邦廣場,/building/federal-plaza/3259,shop,direct_link
Festival Walk又一城,/building/festival-walk/6786,shop,direct_link
Fhp Shopping Centre,/building/fhp-shopping-centre/2671,shop,direct_link
Fitfort健威坊,/building/fitfort/1762,shop,direct_link
Flora Plaza花都廣場,/building/flora-plaza/16545,shop,direct_link
Florence Plaza富華廣場,/building/florence-plaza/13225,shop,direct_link
Fok On Shopping Centre福安花園商場,/building/fok-on-shopping-centre/12871,shop,direct_link
Food+匯富坊,/building/food/17269,shop,direct_link
Fortress Metro Tower康澤花園,/building/fortress-metro-tower/1783,shop,direct_link
Fortune City One置富第一城,/building/fortune-city-one/12855,shop,direct_link
Fortune Metropolis置富都會,/building/fortune-metropolis/7492,shop,direct_link
Fortune Shopping Centre幸福商場,/building/fortune-shopping-centre/12991,shop,direct_link
Four Seas Jade Centre四海玉器中心,/building/four-seas-jade-centre/2342,shop,direct_link
Franki Centre建新中心,/building/franki-centre/6754,shop,direct_link
Fu Loy Shopping Arcade富來花園商場,/building/fu-loy-shopping-arcade/14582,shop,direct_link
Fu Tai Shopping Centre富泰商場,/building/fu-tai-shopping-centre/12953,shop,direct_link
Fu Tor Loy Shopping Centre Phase 1富多來商場第一期,/building/fu-tor-loy-shopping-centre-phase-1/10681,shop,direct_link
Fu Tor Loy Shopping Centre Phase 2富多來商場第二期,/building/fu-tor-loy-shopping-centre-phase-2/15428,shop,direct_link
Fu Tung Plaza富東廣場,/building/fu-tung-plaza/16567,shop,direct_link
Fu Wing House富永樓,/building/fu-wing-house/2137,shop,direct_link
Full Wing Building富運大廈,/building/full-wing-building/7478,shop,direct_link
Fullview Garden Shopping Centre富景商場,/building/fullview-garden-shopping-centre/9746,shop,direct_link
Fung King Court豐景閣,/building/fung-king-court/374,shop,direct_link
Fung Tak Shopping Centre鳳德商場,/building/fung-tak-shopping-centre/17697,shop,direct_link
Galaxy Plaza銀河廣場,/building/galaxy-plaza/12407,shop,direct_link
Ginz 8銀八,/building/ginz-8/7187,shop,direct_link
Gogo Mall雅都商場,/building/gogo-mall/16452,shop,direct_link
Gold Coast Piazza黃金海岸商場,/building/gold-coast-piazza/16440,shop,direct_link
Golden Computer Arcade黃金電腦商場,/building/golden-computer-arcade/11850,shop,direct_link
Golden Computer Centre高登電腦中心,/building/golden-computer-centre/11897,shop,direct_link
Golden Digital黃金數碼廣場,/building/golden-digital/12168,shop,direct_link
Golden Glory Mansion金輝大廈,/building/golden-glory-mansion/5700,shop,direct_link
Golden Plaza萬金中心,/building/golden-plaza/15106,shop,direct_link
Golden Plaza金都商場,/building/golden-plaza/2945,shop,direct_link
Goodrich Garden Shopping Arcade盈豐商場,/building/goodrich-garden-shopping-arcade/14464,shop,direct_link
Grand Metro都匯,/building/grand-metro/6876,shop,direct_link
Grand Millennium Plaza新紀元廣場,/building/grand-millennium-plaza/220,shop,direct_link
Grand Regentville Shopping Mall御庭軒購物商場,/building/grand-regentville-shopping-mall/15636,shop,direct_link
Grand Villa雅景軒,/building/grand-villa/7470,shop,direct_link
Grand Waterfront Plaza翔龍灣廣場,/building/grand-waterfront-plaza/9522,shop,direct_link
Grandeur Garden Shopping Arcade金禧商場,/building/grandeur-garden-shopping-arcade/13809,shop,direct_link
Green Code Plaza逸峯廣場,/building/green-code-plaza/16446,shop,direct_link
Greenfield Garden翠怡花園,/building/greenfield-garden/14011,shop,direct_link
H Queen's,/building/h-queen-s/241,shop,direct_link
H.A.N.D.S,/building/h-a-n-d-s/16454,shop,direct_link
Hampton Loft凱帆薈,/building/hampton-loft/8839,shop,direct_link
Hang King Shopping Arcade恆景商場,/building/hang-king-shopping-arcade/12344,shop,direct_link
Hang Lok Square行樂坊,/building/hang-lok-square/14991,shop,direct_link
Hang Lung Centre恒隆中心,/building/hang-lung-centre/1110,shop,direct_link
Hankow Centre漢口中心,/building/hankow-centre/3429,shop,direct_link
Harbour City海港城,/building/harbour-city/2331,shop,direct_link
Harbour North Phase 1北角匯一期,/building/harbour-north-phase-1/17596,shop,direct_link
Harbour North Phase 2北角匯二期,/building/harbour-north-phase-2/17595,shop,direct_link
Harbour North Phase 3北角匯三期,/building/harbour-north-phase-3/1911,shop,direct_link
Harbour Place海濱南岸,/building/harbour-place/14809,shop,direct_link
Harbour Shopping Arcade海港商場,/building/harbour-shopping-arcade/2018,shop,direct_link
Harbourfront Landmark海名軒,/building/harbourfront-landmark/6457,shop,direct_link
Heath慶方,/building/heath/17757,shop,direct_link
Heng On Commercial Centre恆安商場,/building/heng-on-commercial-centre/12970,shop,direct_link
Henry House亨利中心,/building/henry-house/1637,shop,direct_link
Heya Aqua喜漾,/building/heya-aqua/17701,shop,direct_link
Heya Crystal喜薈商場,/building/heya-crystal/3354,shop,direct_link
Heya Delight喜盈,/building/heya-delight/3400,shop,direct_link
Heya Green喜雅,/building/heya-green/13004,shop,direct_link
Heya Star喜韻,/building/heya-star/3327,shop,direct_link
High Park Grand曉珀‧御,/building/high-park-grand/13295,shop,direct_link
High Park Square滙都廣場,/building/high-park-square/18061,shop,direct_link
High Park曉珀,/building/high-park/13294,shop,direct_link
Hilton Place希爾頓大廈,/building/hilton-place/2612,shop,direct_link
Hilton Plaza希爾頓中心,/building/hilton-plaza/6478,shop,direct_link
Hin Keng Shopping Centre顯徑商場,/building/hin-keng-shopping-centre/12971,shop,direct_link
Hin Kwong Building顯光樓,/building/hin-kwong-building/246,shop,direct_link
Hing Kui Building慶渠樓,/building/hing-kui-building/6166,shop,direct_link
Hing Tin Commercial Centre興田商場,/building/hing-tin-commercial-centre/17116,shop,direct_link
Hing Tung Shopping Centre興東商場,/building/hing-tung-shopping-centre/6075,shop,direct_link
Hing Wah Plaza興華廣場,/building/hing-wah-plaza/15607,shop,direct_link
Ho Chuck Centre好爵中心,/building/ho-chuck-centre/14392,shop,direct_link
Ho Fai Commercial Centre Block One豪輝商業中心第一座,/building/ho-fai-commercial-centre-block-one/7170,shop,direct_link
Ho Fai Commercial Centre Block Two豪輝商業中心第二座,/building/ho-fai-commercial-centre-block-two/7168,shop,direct_link
Ho King Shopping Centre好景商場,/building/ho-king-shopping-centre/4986,shop,direct_link
Ho Mong Kok Shopping Centre好旺角中心,/building/ho-mong-kok-shopping-centre/5407,shop,direct_link
Ho Shun Lee Shopping Centre好順利商場,/building/ho-shun-lee-shopping-centre/14025,shop,direct_link
Ho Shun Tai Shopping Arcade好順泰商場,/building/ho-shun-tai-shopping-arcade/14957,shop,direct_link
Hoi Fu Shopping Centre海富商場,/building/hoi-fu-shopping-centre/8857,shop,direct_link
Hoi Kwong Arcade海光商場,/building/hoi-kwong-arcade/11781,shop,direct_link
Hoi Lai Shopping Centre海麗商場,/building/hoi-lai-shopping-centre/7198,shop,direct_link
Holford Shopping Centre海福商場,/building/holford-shopping-centre/16930,shop,direct_link
Hollywood House活麟大廈,/building/hollywood-house/3638,shop,direct_link
Hollywood Shopping Center荷李活購物中心,/building/hollywood-shopping-center/7286,shop,direct_link
Homantin Plaza何文田廣場,/building/homantin-plaza/12883,shop,direct_link
HomeSquare家居廣場,/building/homesquare/7245,shop,direct_link
Hong King Plaza康景商場,/building/hong-king-plaza/14172,shop,direct_link
Hong Kong Garden Commercial Complex豪景花園商場,/building/hong-kong-garden-commercial-complex/17637,shop,direct_link
Hong Kong Industrial Centre香港工業中心,/building/hong-kong-industrial-centre/3262,shop,direct_link
Hong Sing Garden Shopping Centre康盛花園購物中心,/building/hong-sing-garden-shopping-centre/16885,shop,direct_link
Honland Building康齡大廈,/building/honland-building/6913,shop,direct_link
Honour House金勳大廈,/building/honour-house/2932,shop,direct_link
Hop Yick Commercial Centre合益商業中心,/building/hop-yick-commercial-centre/14188,shop,direct_link
Hopewell Mall合和商場,/building/hopewell-mall/17714,shop,direct_link
Hotel Hart,/building/hotel-hart/6630,shop,direct_link
Hung Hay Building鴻禧大廈,/building/hung-hay-building/4984,shop,direct_link
Hunghom Bay Centre紅磡灣中心,/building/hunghom-bay-centre/5626,shop,direct_link
Hunghom Square紅磡廣場,/building/hunghom-square/6400,shop,direct_link
Hutton Square恒通廣場,/building/hutton-square/13440,shop,direct_link
I Do Centre愛都婚紗中心,/building/i-do-centre/17292,shop,direct_link
I UniQ Grand譽東,/building/i-uniq-grand/13119,shop,direct_link
I UniQ Residence譽都,/building/i-uniq-residence/13118,shop,direct_link
IFC mall國際金融中心商場,/building/ifc-mall/10606,shop,direct_link
IN-CITI嘉城廣場,/building/in-citi/14322,shop,direct_link
IVY House愛雲大廈,/building/ivy-house/1988,shop,direct_link
Imperial Cullinan Commercial Podium瓏璽商業廣場,/building/imperial-cullinan-commercial-podium/8842,shop,direct_link
Imperial Terrace俊庭居,/building/imperial-terrace/399,shop,direct_link
In's Point現時點,/building/in-s-point/2854,shop,direct_link
IndiHome Mall樂悠居商場,/building/indihome-mall/7797,shop,direct_link
Infinity 8匯八坊,/building/infinity-8/8614,shop,direct_link
International Gateway Centre,/building/international-gateway-centre/18023,shop,direct_link
Island Beverley金百利商場,/building/island-beverley/1857,shop,direct_link
Island Resort Mall藍灣廣場,/building/island-resort-mall/9748,shop,direct_link
J Plus,/building/j-plus/13663,shop,direct_link
J Senses,/building/j-senses/1564,shop,direct_link
JD Mall佐敦薈,/building/jd-mall/2979,shop,direct_link
JOY@KCC悅@KCC,/building/joy-kcc/6825,shop,direct_link
JP Plaza翡翠明珠廣場,/building/jp-plaza/1108,shop,direct_link
Jade Court翡翠商場,/building/jade-court/7779,shop,direct_link
Jardine Center渣甸中心,/building/jardine-center/857,shop,direct_link
Joyful Garden愉翠苑,/building/joyful-garden/11987,shop,direct_link
Jubilant Plaza欣榮商場,/building/jubilant-plaza/5200,shop,direct_link
Jubilee Square銀禧薈,/building/jubilee-square/11125,shop,direct_link
Julimount Garden Shopping Arcade瑞峰花園商場,/building/julimount-garden-shopping-arcade/13964,shop,direct_link
Jumbo Shopping Centre珍寶商場,/building/jumbo-shopping-centre/3945,shop,direct_link
K Plus富達廣場,/building/k-plus/14956,shop,direct_link
K-Point錦薈坊,/building/k-point/15520,shop,direct_link
K. Summit嘉峯匯,/building/k-summit/17652,shop,direct_link
K11 Art MallK11購物藝術館,/building/k11-art-mall/6847,shop,direct_link
K11 MuseaK11人文購物藝術館,/building/k11-musea/17700,shop,direct_link
KC100,/building/kc100/6824,shop,direct_link
KF88葵芳匯,/building/kf88/3438,shop,direct_link
KOLOUR Tsuen Wan II荃灣千色匯二期,/building/kolour-tsuen-wan-ii/12287,shop,direct_link
KOLOUR Tsuen Wan I荃灣千色匯一期,/building/kolour-tsuen-wan-i/3455,shop,direct_link
KOLOUR Yuen Long元朗千色匯,/building/kolour-yuen-long/14319,shop,direct_link
Ka Fuk Shopping Centre嘉福商場,/building/ka-fuk-shopping-centre/12962,shop,direct_link
Kai Kwong House啟光行,/building/kai-kwong-house/1991,shop,direct_link
Kai Tak Cruise Terminal啟德郵輪碼頭,/building/kai-tak-cruise-terminal/17648,shop,direct_link
Kai Tak Sports Park啟德體育園,/building/kai-tak-sports-park/17945,shop,direct_link
Kai Tin Shopping Centre啟田商場,/building/kai-tin-shopping-centre/12884,shop,direct_link
Kam On Building錦安大廈,/building/kam-on-building/205,shop,direct_link
Kam Tai Shopping Centre錦泰商場,/building/kam-tai-shopping-centre/12974,shop,direct_link
Kam Tak Building金德樓,/building/kam-tak-building/17581,shop,direct_link
Kam Ying Shopping Centre錦英商場,/building/kam-ying-shopping-centre/12975,shop,direct_link
Kam Yuck Building金玉商場,/building/kam-yuck-building/15559,shop,direct_link
Kamming House金銘樓,/building/kamming-house/215,shop,direct_link
Kennedy Town Centre Shopping Centre堅城中心商場,/building/kennedy-town-centre-shopping-centre/7778,shop,direct_link
Kensington Plaza金威廣場,/building/kensington-plaza/7128,shop,direct_link
Kimberley 26,/building/kimberley-26/6542,shop,direct_link
Kin Lee Building建利大廈,/building/kin-lee-building/1540,shop,direct_link
Kin Sang Estate Shopping Centre建生商場,/building/kin-sang-estate-shopping-centre/12954,shop,direct_link
Kin Sun House建生樓,/building/kin-sun-house/17452,shop,direct_link
King Lam Shopping Centre景林商場,/building/king-lam-shopping-centre/16884,shop,direct_link
King Wah Centre瓊華中心,/building/king-wah-centre/2906,shop,direct_link
King's Park Lane英皇栢麗大道商場,/building/king-s-park-lane/1765,shop,direct_link
Kingswood Richly Plaza嘉湖新北江商場,/building/kingswood-richly-plaza/12938,shop,direct_link
Kornhill Plaza North康怡廣場北座,/building/kornhill-plaza-north/3163,shop,direct_link
Kornhill Plaza South康怡廣場南座,/building/kornhill-plaza-south/3165,shop,direct_link
